X Y Z F R I
0.5 -1.4 0 0.848528 -0.340632 0.777154
0.5 -1.3 0 0.835854 -0.517015 0.656771
0.5 -1.2 0 1.04649 -0.714405 0.7647
0.5 -1.1 0 1.23574 -0.728536 0.998148
0.5 -1 0 1.28382 -0.5503 1.15989
0.5 -0.9 0 1.19416 -0.300512 1.15573
0.5 -0.8 0 1.00005 -0.0825601 0.996636
0.5 -0.7 0 0.721686 0.0427337 0.720419
0.5 -0.6 0 0.39184 0.0387574 0.389918
0.5 -0.5 0 0.104004 -0.0511473 0.0905581
0.5 -0.4 0 0.0282253 -0.0105549 -0.0261775
0.5 -0.3 0 0.0102448 0.0101868 -0.00108815
0.5 -0.2 0 0.00728367 -0.00250773 0.00683835
0.5 -0.1 0 0.00189457 -0.00188862 -0.000149973
0.5 6.38378e-16 0 0.00543835 0.00279737 -0.00466373
0.5 0.1 0 0.00189457 -0.00188862 -0.000149973
0.5 0.2 0 0.00728367 -0.00250773 0.00683835
0.5 0.3 0 0.0102448 0.0101868 -0.00108815
0.5 0.4 0 0.0282253 -0.0105549 -0.0261775
0.5 0.5 0 0.104004 -0.0511473 0.0905581
0.5 0.6 0 0.39184 0.0387574 0.389918
0.5 0.7 0 0.721686 0.0427337 0.720419
0.5 0.8 0 1.00005 -0.0825601 0.996636
0.5 0.9 0 1.19416 -0.300512 1.15573
0.5 1 0 1.28382 -0.5503 1.15989
0.5 1.1 0 1.23574 -0.728536 0.998148
0.5 1.2 0 1.04649 -0.714405 0.7647
0.5 1.3 0 0.835854 -0.517015 0.656771
0.5 1.4 0 0.848528 -0.340632 0.777154
0.5 1.5 0 1.04548 -0.379858 0.974027
0.5 1.6 0 1.15069 -0.565542 1.00212
0.5 1.7 0 1.06057 -0.642112 0.844103
0.5 1.8 0 0.900134 -0.517633 0.736408
0.5 1.9 0 0.915972 -0.39238 0.827673
0.6 -2 0 0.987198 -0.858107 -0.488071
0.6 -1.9 0 0.873347 -0.706297 -0.513692
0.6 -1.8 0 0.97026 -0.695841 -0.676172
0.6 -1.7 0 1.12838 -0.859019 -0.731655
0.6 -1.6 0 1.12908 -0.966167 -0.584251
0.6 -1.5 0 0.957974 -0.858283 -0.425517
0.6 -1.4 0 0.80845 -0.661434 -0.464861
0.6 -1.3 0 0.899888 -0.605887 -0.665357
0.6 -1.2 0 1.11374 -0.751269 -0.822194
0.6 -1.1 0 1.25918 -0.970273 -0.802556
0.6 -1 0 1.27893 -1.11629 -0.624145
0.6 -0.9 0 1.17622 -1.11555 -0.372883
0.6 -0.8 0 0.963921 -0.953286 -0.142794
0.6 -0.7 0 0.671635 -0.671351 -0.0195513
0.6 -0.6 0 0.368256 -0.36721 -0.0277336
0.6 -0.5 0 0.152803 -0.126697 -0.0854198
0.6 -0.4 0 0.0732827 0.0158301 -0.0715525
0.6 -0.3 0 0.0317587 0.0317512 0.000690013
0.6 -0.2 0 0.0290102 -0.0068854 0.0281812
0.6 -0.1 0 0.0070128 -0.00701266 4.45366e-05
0.6 6.38378e-16 0 0.0224382 0.00715551 -0.0212667
0.6 0.1 0 0.0070128 -0.00701266 4.45366e-05
0.6 0.2 0 0.0290102 -0.0068854 0.0281812
0.6 0.3 0 0.0317587 0.0317512 0.000690013
0.6 0.4 0 0.0732827 0.0158301 -0.0715525
0.6 0.5 0 0.152803 -0.126697 -0.0854198
0.6 0.6 0 0.368256 -0.36721 -0.0277336
0.6 0.7 0 0.671635 -0.671351 -0.0195513
0.6 0.8 0 0.963921 -0.953286 -0.142794
0.6 0.9 0 1.17622 -1.11555 -0.372883
0.6 1 0 1.27893 -1.11629 -0.624145
0.6 1.1 0 1.25918 -0.970273 -0.802556
0.6 1.2 0 1.11374 -0.751269 -0.822194
0.6 1.3 0 0.899888 -0.605887 -0.665357
0.6 1.4 0 0.80845 -0.661434 -0.464861
0.6 1.5 0 0.957974 -0.858283 -0.425517
0.6 1.6 0 1.12908 -0.966167 -0.584251
0.6 1.7 0 1.12838 -0.859019 -0.731655
0.6 1.8 0 0.97026 -0.695841 -0.676172
0.6 1.9 0 0.873347 -0.706297 -0.513692
0.7 -2 0 0.908806 0.550663 -0.722978
0.7 -1.9 0 0.893318 0.657627 -0.604603
0.7 -1.8 0 1.05527 0.8071 -0.679845
0.7 -1.7 0 1.15493 0.779028 -0.852624
0.7 -1.6 0 1.07061 0.599971 -0.8867
0.7 -1.5 0 0.88195 0.494993 -0.729944
0.7 -1.4 0 0.814439 0.590452 -0.560961
0.7 -1.3 0 0.964927 0.789399 -0.554917
0.7 -1.2 0 1.16298 0.916234 -0.716262
0.7 -1.1 0 1.27916 0.879483 -0.928851
0.7 -1 0 1.27581 0.693686 -1.07074
0.7 -0.9 0 1.15016 0.43454 -1.06491
0.7 -0.8 0 0.919456 0.204737 -0.896371
0.7 -0.7 0 0.629955 0.0873163 -0.623874
0.7 -0.6 0 0.3579 0.0873031 -0.347089
0.7 -0.5 0 0.185067 0.125239 -0.136254
0.7 -0.4 0 0.105852 0.105651 -0.00652972
0.7 -0.3 0 0.0475937 0.0177424 0.044163
0.7 -0.2 0 0.0489445 -0.0391177 0.0294172
0.7 -0.1 0 0.010889 -0.00706186 -0.00828855
0.7 6.38378e-16 0 0.0384318 0.0282824 -0.0260214
0.7 0.1 0 0.010889 -0.00706186 -0.00828855
0.7 0.2 0 0.0489445 -0.0391177 0.0294172
0.7 0.3 0 0.0475937 0.0177424 0.044163
0.7 0.4 0 0.105852 0.105651 -0.00652972
0.7 0.5 0 0.185067 0.125239 -0.136254
0.7 0.6 0 0.3579 0.0873031 -0.347089
0.7 0.7 0 0.629955 0.0873163 -0.623874
0.7 0.8 0 0.919456 0.204737 -0.896371
0.7 0.9 0 1.15016 0.43454 -1.06491
0.7 1 0 1.27581 0.693686 -1.07074
0.7 1.1 0 1.27916 0.879483 -0.928851
0.7 1.2 0 1.16298 0.916234 -0.716262
0.7 1.3 0 0.964927 0.789399 -0.554917
0.7 1.4 0 0.814439 0.590452 -0.560961
0.7 1.5 0 0.88195 0.494993 -0.729944
0.7 1.6 0 1.07061 0.599971 -0.8867
0.7 1.7 0 1.15493 0.779028 -0.852624
0.7 1.8 0 1.05527 0.8071 -0.679845
0.7 1.9 0 0.893318 0.657627 -0.604603
0.8 -2 0 0.869523 0.582327 0.645729
0.8 -1.9 0 0.960275 0.53219 0.799313
0.8 -1.8 0 1.11902 0.667985 0.897773
0.8 -1.7 0 1.14099 0.812209 0.801355
0.8 -1.6 0 0.999452 0.779323 0.625748
0.8 -1.5 0 0.833531 0.603076 0.57539
0.8 -1.4 0 0.845319 0.466806 0.704738
0.8 -1.3 0 1.02392 0.495062 0.896285
0.8 -1.2 0 1.20447 0.667568 1.00255
0.8 -1.1 0 1.2952 0.878814 0.951442
0.8 -1 0 1.26707 1.01663 0.756256
0.8 -0.9 0 1.11875 1.00471 0.492108
0.8 -0.8 0 0.874497 0.833409 0.264906
0.8 -0.7 0 0.592259 0.572089 0.153247
0.8 -0.6 0 0.356236 0.323864 0.14838
0.8 -0.5 0 0.217713 0.144446 0.162894
0.8 -0.4 0 0.121964 0.0202714 0.120268
0.8 -0.3 0 0.0683873 -0.0594616 0.0337809
0.8 -0.2 0 0.0648551 -0.0613294 -0.0210925
0.8 -0.1 0 0.0162081 0.00834127 -0.013897
0.8 6.38378e-16 0 0.0534009 0.0533429 0.00248653
0.8 0.1 0 0.0162081 0.00834127 -0.013897
0.8 0.2 0 0.0648551 -0.0613294 -0.0210925
0.8 0.3 0 0.0683873 -0.0594616 0.0337809
0.8 0.4 0 0.121964 0.0202714 0.120268
0.8 0.5 0 0.217713 0.144446 0.162894
0.8 0.6 0 0.356236 0.323864 0.14838
0.8 0.7 0 0.592259 0.572089 0.153247
0.8 0.8 0 0.874497 0.833409 0.264906
0.8 0.9 0 1.11875 1.00471 0.492108
0.8 1 0 1.26707 1.01663 0.756256
0.8 1.1 0 1.2952 0.878814 0.951442
0.8 1.2 0 1.20447 0.667568 1.00255
0.8 1.3 0 1.02392 0.495062 0.896285
0.8 1.4 0 0.845319 0.466806 0.704738
0.8 1.5 0 0.833531 0.603076 0.57539
0.8 1.6 0 0.999452 0.779323 0.625748
0.8 1.7 0 1.14099 0.812209 0.801355
0.8 1.8 0 1.11902 0.667985 0.897773
0.8 1.9 0 0.960275 0.53219 0.799313
0.9 -2 0 0.885929 -0.759159 0.45667
0.9 -1.9 0 1.03675 -0.918602 0.480644
0.9 -1.8 0 1.14976 -0.953008 0.643217
0.9 -1.7 0 1.10053 -0.813364 0.74136
0.9 -1.6 0 0.93165 -0.660011 0.657538
0.9 -1.5 0 0.812459 -0.656337 0.478866
0.9 -1.4 0 0.888474 -0.80625 0.373292
0.9 -1.3 0 1.07715 -0.988982 0.426813
0.9 -1.2 0 1.23916 -1.07999 0.607571
0.9 -1.1 0 1.30693 -1.01768 0.819997
0.9 -1 0 1.25442 -0.812173 0.956
0.9 -0.9 0 1.08189 -0.542168 0.936239
0.9 -0.8 0 0.826145 -0.322653 0.760533
0.9 -0.7 0 0.563191 -0.222637 0.517318
0.9 -0.6 0 0.369083 -0.206913 0.305629
0.9 -0.5 0 0.239194 -0.18769 0.148277
0.9 -0.4 0 0.128509 -0.127482 0.0162175
0.9 -0.3 0 0.0952188 -0.0564275 -0.0766978
0.9 -0.2 0 0.0750016 -0.00554975 -0.0747959
0.9 -0.1 0 0.0249709 0.0238131 0.00751541
0.9 6.38378e-16 0 0.0677394 0.0342467 0.0584447
0.9 0.1 0 0.0249709 0.0238131 0.00751541
0.9 0.2 0 0.0750016 -0.00554975 -0.0747959
0.9 0.3 0 0.0952188 -0.0564275 -0.0766978
0.9 0.4 0 0.128509 -0.127482 0.0162175
0.9 0.5 0 0.239194 -0.18769 0.148277
0.9 0.6 0 0.369083 -0.206913 0.305629
0.9 0.7 0 0.563191 -0.222637 0.517318
0.9 0.8 0 0.826145 -0.322653 0.760533
0.9 0.9 0 1.08189 -0.542168 0.936239
0.9 1 0 1.25442 -0.812173 0.956
0.9 1.1 0 1.30693 -1.01768 0.819997
0.9 1.2 0 1.23916 -1.07999 0.607571
0.9 1.3 0 1.07715 -0.988982 0.426813
0.9 1.4 0 0.888474 -0.80625 0.373292
0.9 1.5 0 0.812459 -0.656337 0.478866
0.9 1.6 0 0.93165 -0.660011 0.657538
0.9 1.7 0 1.10053 -0.813364 0.74136
0.9 1.8 0 1.14976 -0.953008 0.643217
0.9 1.9 0 1.03675 -0.918602 0.480644
1 -2 0 0.941077 -0.351665 -0.872902
1 -1.9 0 1.09902 -0.43731 -1.00827
1 -1.8 0 1.15023 -0.599277 -0.981787
1 -1.7 0 1.04556 -0.647092 -0.821258
1 -1.6 0 0.876181 -0.528228 -0.699048
1 -1.5 0 0.815199 -0.3577 -0.73253
1 -1.4 0 0.935383 -0.278266 -0.893033
1 -1.3 0 1.12398 -0.34874 -1.06851
1 -1.2 0 1.2704 -0.538058 -1.15083
1 -1.1 0 1.31616 -0.756797 -1.07682
1 -1 0 1.23419 -0.888735 -0.856374
1 -0.9 0 1.03591 -0.854713 -0.585302
1 -0.8 0 0.780822 -0.679882 -0.383983
1 -0.7 0 0.55178 -0.467741 -0.292711
1 -0.6 0 0.385009 -0.290184 -0.253032
1 -0.5 0 0.245051 -0.138887 -0.201893
1 -0.4 0 0.138989 0.00145335 -0.138981
1 -0.3 0 0.121681 0.0882563 -0.0837674
1 -0.2 0 0.0793471 0.0748371 -0.0263698
1 -0.1 0 0.0366173 -0.00315616 0.0364811
1 6.38378e-16 0 0.081664 -0.0469485 0.0668195
1 0.1 0 0.0366173 -0.00315616 0.0364811
1 0.2 0 0.0793471 0.0748371 -0.0263698
1 0.3 0 0.121681 0.0882563 -0.0837674
1 0.4 0 0.138989 0.00145335 -0.138981
1 0.5 0 0.245051 -0.138887 -0.201893
1 0.6 0 0.385009 -0.290184 -0.253032
1 0.7 0 0.55178 -0.467741 -0.292711
1 0.8 0 0.780822 -0.679882 -0.383983
1 0.9 0 1.03591 -0.854713 -0.585302
1 1 0 1.23419 -0.888735 -0.856374
1 1.1 0 1.31616 -0.756797 -1.07682
1 1.2 0 1.2704 -0.538058 -1.15083
1 1.3 0 1.12398 -0.34874 -1.06851
1 1.4 0 0.935383 -0.278266 -0.893033
1 1.5 0 0.815199 -0.3577 -0.73253
1 1.6 0 0.876181 -0.528228 -0.699048
1 1.7 0 1.04556 -0.647092 -0.821258
1 1.8 0 1.15023 -0.599277 -0.981787
1 1.9 0 1.09902 -0.43731 -1.00827
1.1 -2 0 1.00957 0.974147 -0.265078
1.1 -1.9 0 1.13759 1.06758 -0.392927
1.1 -1.8 0 1.12627 0.991336 -0.534551
1.1 -1.7 0 0.986735 0.82862 -0.535756
1.1 -1.6 0 0.839222 0.739152 -0.397426
1.1 -1.5 0 0.833171 0.798057 -0.239329
1.1 -1.4 0 0.98066 0.964456 -0.177532
1.1 -1.3 0 1.16883 1.13927 -0.261215
1.1 -1.2 0 1.3011 1.21512 -0.465123
1.1 -1.1 0 1.318 1.12253 -0.690687
1.1 -1 0 1.20112 0.88766 -0.809172
1.1 -0.9 0 0.986097 0.628217 -0.760086
1.1 -0.8 0 0.749633 0.449332 -0.600041
1.1 -0.7 0 0.553409 0.354295 -0.425131
1.1 -0.6 0 0.39146 0.28433 -0.269067
1.1 -0.5 0 0.242685 0.213798 -0.114834
1.1 -0.4 0 0.159378 0.157618 0.0236226
1.1 -0.3 0 0.143012 0.10921 0.0923341
1.1 -0.2 0 0.0792339 0.0373148 0.0698972
1.1 -0.1 0 0.0499773 -0.0497018 0.00524087
1.1 6.38378e-16 0 0.0952581 -0.0912012 -0.0275037
1.1 0.1 0 0.0499773 -0.0497018 0.00524087
1.1 0.2 0 0.0792339 0.0373148 0.0698972
1.1 0.3 0 0.143012 0.10921 0.0923341
1.1 0.4 0 0.159378 0.157618 0.0236226
1.1 0.5 0 0.242685 0.213798 -0.114834
1.1 0.6 0 0.39146 0.28433 -0.269067
1.1 0.7 0 0.553409 0.354295 -0.425131
1.1 0.8 0 0.749633 0.449332 -0.600041
1.1 0.9 0 0.986097 0.628217 -0.760086
1.1 1 0 1.20112 0.88766 -0.809172
1.1 1.1 0 1.318 1.12253 -0.690687
1.1 1.2 0 1.3011 1.21512 -0.465123
1.1 1.3 0 1.16883 1.13927 -0.261215
1.1 1.4 0 0.98066 0.964456 -0.177532
1.1 1.5 0 0.833171 0.798057 -0.239329
1.1 1.6 0 0.839222 0.739152 -0.397426
1.1 1.7 0 0.986735 0.82862 -0.535756
1.1 1.8 0 1.12627 0.991336 -0.534551
1.1 1.9 0 1.13759 1.06758 -0.392927
1.2 -2 0 1.07147 0.192152 1.0541
1.2 -1.9 0 1.15007 0.340062 1.09864
1.2 -1.8 0 1.08674 0.450134 0.98913
1.2 -1.7 0 0.934252 0.415508 0.836767
1.2 -1.6 0 0.819184 0.26917 0.773699
1.2 -1.5 0 0.857287 0.119542 0.848911
1.2 -1.4 0 1.02708 0.0686203 1.02478
1.2 -1.3 0 1.21603 0.170073 1.20408
1.2 -1.2 0 1.32667 0.393104 1.26709
1.2 -1.1 0 1.30558 0.616871 1.15065
1.2 -1 0 1.15796 0.714045 0.911599
1.2 -0.9 0 0.943642 0.659345 0.675074
1.2 -0.8 0 0.734691 0.526833 0.512072
1.2 -0.7 0 0.555541 0.384223 0.401246
1.2 -0.6 0 0.38649 0.236844 0.305416
1.2 -0.5 0 0.242785 0.0810048 0.228873
1.2 -0.4 0 0.18539 -0.0440854 0.180072
1.2 -0.3 0 0.157601 -0.0915557 0.12828
1.2 -0.2 0 0.0765882 -0.0654795 0.0397264
1.2 -0.1 0 0.0641749 -0.0165354 -0.062008
1.2 6.38378e-16 0 0.108537 0.00584306 -0.108379
1.2 0.1 0 0.0641749 -0.0165354 -0.062008
1.2 0.2 0 0.0765882 -0.0654795 0.0397264
1.2 0.3 0 0.157601 -0.0915557 0.12828
1.2 0.4 0 0.18539 -0.0440854 0.180072
1.2 0.5 0 0.242785 0.0810048 0.228873
1.2 0.6 0 0.38649 0.236844 0.305416
1.2 0.7 0 0.555541 0.384223 0.401246
1.2 0.8 0 0.734691 0.526833 0.512072
1.2 0.9 0 0.943642 0.659345 0.675074
1.2 1 0 1.15796 0.714045 0.911599
1.2 1.1 0 1.30558 0.616871 1.15065
1.2 1.2 0 1.32667 0.393104 1.26709
1.2 1.3 0 1.21603 0.170073 1.20408
1.2 1.4 0 1.02708 0.0686203 1.02478
1.2 1.5 0 0.857287 0.119542 0.848911
1.2 1.6 0 0.819184 0.26917 0.773699
1.2 1.7 0 0.934252 0.415508 0.836767
1.2 1.8 0 1.08674 0.450134 0.98913
1.2 1.9 0 1.15007 0.340062 1.09864
1.3 -2 0 1.11458 -1.10749 0.125512
1.3 -1.9 0 1.14083 -1.10753 0.273641
1.3 -1.8 0 1.0426 -0.981449 0.351829
1.3 -1.7 0 0.891819 -0.841942 0.294064
1.3 -1.6 0 0.808639 -0.79607 0.142022
1.3 -1.5 0 0.886981 -0.886958 -0.00630512
1.3 -1.4 0 1.08001 -1.07907 -0.0449286
1.3 -1.3 0 1.26239 -1.25972 0.0819766
1.3 -1.2 0 1.3391 -1.30028 0.320062
1.3 -1.1 0 1.27852 -1.16359 0.529783
1.3 -1 0 1.11434 -0.934702 0.606699
1.3 -0.9 0 0.915247 -0.723583 0.560452
1.3 -0.8 0 0.728159 -0.564626 0.459797
1.3 -0.7 0 0.550125 -0.433484 0.338717
1.3 -0.6 0 0.375836 -0.322136 0.1936
1.3 -0.5 0 0.251559 -0.247791 0.043378
1.3 -0.4 0 0.210782 -0.201797 -0.0608877
1.3 -0.3 0 0.16579 -0.139675 -0.0893155
1.3 -0.2 0 0.0734051 -0.0362215 -0.063846
1.3 -0.1 0 0.0786535 0.0730018 -0.0292764
1.3 6.38378e-16 0 0.121487 0.120545 -0.015096
1.3 0.1 0 0.0786535 0.0730018 -0.0292764
1.3 0.2 0 0.0734051 -0.0362215 -0.063846
1.3 0.3 0 0.16579 -0.139675 -0.0893155
1.3 0.4 0 0.210782 -0.201797 -0.0608877
1.3 0.5 0 0.251559 -0.247791 0.043378
1.3 0.6 0 0.375836 -0.322136 0.1936
1.3 0.7 0 0.550125 -0.433484 0.338717
1.3 0.8 0 0.728159 -0.564626 0.459797
1.3 0.9 0 0.915247 -0.723583 0.560452
1.3 1 0 1.11434 -0.934702 0.606699
1.3 1.1 0 1.27852 -1.16359 0.529783
1.3 1.2 0 1.3391 -1.30028 0.320062
1.3 1.3 0 1.26239 -1.25972 0.0819766
1.3 1.4 0 1.08001 -1.07907 -0.0449286
1.3 1.5 0 0.886981 -0.886958 -0.00630512
1.3 1.6 0 0.808639 -0.79607 0.142022
1.3 1.7 0 0.891819 -0.841942 0.294064
1.3 1.8 0 1.0426 -0.981449 0.351829
1.3 1.9 0 1.14083 -1.10753 0.273641
1.4 -2 0 1.13629 -0.0568859 -1.13486
1.4 -1.9 0 1.11938 -0.194215 -1.10241
1.4 -1.8 0 1.0006 -0.248164 -0.969335
1.4 -1.7 0 0.855268 -0.174062 -0.837369
1.4 -1.6 0 0.804776 -0.0111995 -0.804698
1.4 -1.5 0 0.928004 0.137994 -0.917686
1.4 -1.4 0 1.13846 0.15596 -1.12773
1.4 -1.3 0 1.29947 0.00110797 -1.29947
1.4 -1.2 0 1.33484 -0.2404 -1.31301
1.4 -1.1 0 1.24373 -0.428427 -1.16761
1.4 -1 0 1.07917 -0.494341 -0.95929
1.4 -0.9 0 0.898855 -0.467497 -0.767715
1.4 -0.8 0 0.720692 -0.394783 -0.602945
1.4 -0.7 0 0.536652 -0.28528 -0.454545
1.4 -0.6 0 0.366932 -0.142709 -0.338043
1.4 -0.5 0 0.268454 -0.00607705 -0.268385
1.4 -0.4 0 0.231871 0.0746146 -0.219538
1.4 -0.3 0 0.16877 0.0880102 -0.144005
1.4 -0.2 0 0.0714579 0.0653152 -0.0289855
1.4 -0.1 0 0.0930756 0.0422958 0.0829103
1.4 6.38378e-16 0 0.13409 0.0340405 0.129697
1.4 0.1 0 0.0930756 0.0422958 0.0829103
1.4 0.2 0 0.0714579 0.0653152 -0.0289855
1.4 0.3 0 0.16877 0.0880102 -0.144005
1.4 0.4 0 0.231871 0.0746146 -0.219538
1.4 0.5 0 0.268454 -0.00607705 -0.268385
1.4 0.6 0 0.366932 -0.142709 -0.338043
1.4 0.7 0 0.536652 -0.28528 -0.454545
1.4 0.8 0 0.720692 -0.394783 -0.602945
1.4 0.9 0 0.898855 -0.467497 -0.767715
1.4 1 0 1.07917 -0.494341 -0.95929
1.4 1.1 0 1.24373 -0.428427 -1.16761
1.4 1.2 0 1.33484 -0.2404 -1.31301
1.4 1.3 0 1.29947 0.00110797 -1.29947
1.4 1.4 0 1.13846 0.15596 -1.12773
1.4 1.5 0 0.928004 0.137994 -0.917686
1.4 1.6 0 0.804776 -0.0111995 -0.804698
1.4 1.7 0 0.855268 -0.174062 -0.837369
1.4 1.8 0 1.0006 -0.248164 -0.969335
1.4 1.9 0 1.11938 -0.194215 -1.10241
1.5 -2 0 1.14235 1.1422 0.0182755
1.5 -1.9 0 1.09382 1.08849 -0.107832
1.5 -1.8 0 0.959506 0.948471 -0.145106
1.5 -1.7 0 0.820368 0.81867 -0.052759
1.5 -1.6 0 0.813267 0.803452 0.125966
1.5 -1.5 0 0.982587 0.944753 0.270034
1.5 -1.4 0 1.19452 1.16608 0.259102
1.5 -1.3 0 1.32088 1.31831 0.082338
1.5 -1.2 0 1.31733 1.30877 -0.149922
1.5 -1.1 0 1.21024 1.16805 -0.316769
1.5 -1 0 1.05526 0.983089 -0.383545
1.5 -0.9 0 0.887412 0.801805 -0.380274
1.5 -0.8 0 0.70736 0.626925 -0.327602
1.5 -0.7 0 0.519195 0.468409 -0.223956
1.5 -0.6 0 0.364799 0.353989 -0.08815
1.5 -0.5 0 0.289291 0.287835 0.0289946
1.5 -0.4 0 0.247385 0.231716 0.0866418
1.5 -0.3 0 0.167942 0.142546 0.0887985
1.5 -0.2 0 0.0720213 0.0194394 0.0693482
1.5 -0.1 0 0.107242 -0.0921847 0.0547973
1.5 6.38378e-16 0 0.146331 -0.137323 0.0505471
1.5 0.1 0 0.107242 -0.0921847 0.0547973
1.5 0.2 0 0.0720213 0.0194394 0.0693482
1.5 0.3 0 0.167942 0.142546 0.0887985
1.5 0.4 0 0.247385 0.231716 0.0866418
1.5 0.5 0 0.289291 0.287835 0.0289946
1.5 0.6 0 0.364799 0.353989 -0.08815
1.5 0.7 0 0.519195 0.468409 -0.223956
1.5 0.8 0 0.70736 0.626925 -0.327602
1.5 0.9 0 0.887412 0.801805 -0.380274
1.5 1 0 1.05526 0.983089 -0.383545
1.5 1.1 0 1.21024 1.16805 -0.316769
1.5 1.2 0 1.31733 1.30877 -0.149922
1.5 1.3 0 1.32088 1.31831 0.082338
1.5 1.4 0 1.19452 1.16608 0.259102
1.5 1.5 0 0.982587 0.944753 0.270034
1.5 1.6 0 0.813267 0.803452 0.125966
1.5 1.7 0 0.820368 0.81867 -0.052759
1.5 1.8 0 0.959506 0.948471 -0.145106
1.5 1.9 0 1.09382 1.08849 -0.107832
1.6 -2 0 1.14051 -0.0983226 1.13627
1.6 -1.9 0 1.06555 0.0215466 1.06533
1.6 -1.8 0 0.914539 0.0431722 0.913519
1.6 -1.7 0 0.79025 -0.0737959 0.786797
1.6 -1.6 0 0.841159 -0.267125 0.797617
1.6 -1.5 0 1.04486 -0.395517 0.967106
1.6 -1.4 0 1.2395 -0.353597 1.188
1.6 -1.3 0 1.32623 -0.166617 1.31573
1.6 -1.2 0 1.29406 0.0484515 1.29315
1.6 -1.1 0 1.18397 0.200951 1.16679
1.6 -1 0 1.0395 0.277896 1.00166
1.6 -0.9 0 0.874445 0.296324 0.822707
1.6 -0.8 0 0.688105 0.255945 0.638733
1.6 -0.7 0 0.502888 0.156829 0.477808
1.6 -0.6 0 0.370593 0.0330625 0.369115
1.6 -0.5 0 0.309992 -0.06143 0.303844
1.6 -0.4 0 0.25742 -0.0981896 0.237958
1.6 -0.3 0 0.164627 -0.0919303 0.136568
1.6 -0.2 0 0.0756166 -0.0751503 0.0083852
1.6 -0.1 0 0.121038 -0.0662737 -0.101282
1.6 6.38378e-16 0 0.1582 -0.0645378 -0.144437
1.6 0.1 0 0.121038 -0.0662737 -0.101282
1.6 0.2 0 0.0756166 -0.0751503 0.0083852
1.6 0.3 0 0.164627 -0.0919303 0.136568
1.6 0.4 0 0.25742 -0.0981896 0.237958
1.6 0.5 0 0.309992 -0.06143 0.303844
1.6 0.6 0 0.370593 0.0330625 0.369115
1.6 0.7 0 0.502888 0.156829 0.477808
1.6 0.8 0 0.688105 0.255945 0.638733
1.6 0.9 0 0.874445 0.296324 0.822707
1.6 1 0 1.0395 0.277896 1.00166
1.6 1.1 0 1.18397 0.200951 1.16679
1.6 1.2 0 1.29406 0.0484515 1.29315
1.6 1.3 0 1.32623 -0.166617 1.31573
1.6 1.4 0 1.2395 -0.353597 1.188
1.6 1.5 0 1.04486 -0.395517 0.967106
1.6 1.6 0 0.841159 -0.267125 0.797617
1.6 1.7 0 0.79025 -0.0737959 0.786797
1.6 1.8 0 0.914539 0.0431722 0.913519
1.6 1.9 0 1.06555 0.0215466 1.06533
1.7 -2 0 1.13411 -1.12012 -0.177599
1.7 -1.9 0 1.03055 -1.02874 -0.061071
1.7 -1.8 0 0.864628 -0.862483 -0.0608649
1.7 -1.7 0 0.774557 -0.746505 -0.206562
1.7 -1.6 0 0.888205 -0.789851 -0.406256
1.7 -1.5 0 1.10487 -0.980134 -0.509985
1.7 -1.4 0 1.26915 -1.18956 -0.442368
1.7 -1.3 0 1.32025 -1.29495 -0.25721
1.7 -1.2 0 1.27216 -1.27071 -0.0606873
1.7 -1.1 0 1.1658 -1.16259 0.0864686
1.7 -1 0 1.02643 -1.01087 0.178082
1.7 -0.9 0 0.856769 -0.829862 0.213031
1.7 -0.8 0 0.665737 -0.641062 0.179572
1.7 -0.7 0 0.491637 -0.483947 0.0866189
1.7 -0.6 0 0.382492 -0.381938 -0.0205752
1.7 -0.5 0 0.327997 -0.31497 -0.0915202
1.7 -0.4 0 0.262693 -0.238547 -0.110013
1.7 -0.3 0 0.159957 -0.127092 -0.0971281
1.7 -0.2 0 0.082023 0.0037714 -0.0819362
1.7 -0.1 0 0.134403 0.110574 -0.0764048
1.7 6.38378e-16 0 0.169692 0.151687 -0.0760697
1.7 0.1 0 0.134403 0.110574 -0.0764048
1.7 0.2 0 0.082023 0.0037714 -0.0819362
1.7 0.3 0 0.159957 -0.127092 -0.0971281
1.7 0.4 0 0.262693 -0.238547 -0.110013
1.7 0.5 0 0.327997 -0.31497 -0.0915202
1.7 0.6 0 0.382492 -0.381938 -0.0205752
1.7 0.7 0 0.491637 -0.483947 0.0866189
1.7 0.8 0 0.665737 -0.641062 0.179572
1.7 0.9 0 0.856769 -0.829862 0.213031
1.7 1 0 1.02643 -1.01087 0.178082
1.7 1.1 0 1.1658 -1.16259 0.0864686
1.7 1.2 0 1.27216 -1.27071 -0.0606873
1.7 1.3 0 1.32025 -1.29495 -0.25721
1.7 1.4 0 1.26915 -1.18956 -0.442368
1.7 1.5 0 1.10487 -0.980134 -0.509985
1.7 1.6 0 0.888205 -0.789851 -0.406256
1.7 1.7 0 0.774557 -0.746505 -0.206562
1.7 1.8 0 0.864628 -0.862483 -0.0608649
1.7 1.9 0 1.03055 -1.02874 -0.061071
1.8 -2 0 1.12058 0.250865 -1.09214
1.8 -1.9 0 0.985057 0.140984 -0.974916
1.8 -1.8 0 0.815757 0.170128 -0.797819
1.8 -1.7 0 0.781708 0.342338 -0.70276
1.8 -1.6 0 0.946098 0.536993 -0.778935
